"team","influence","rank","oponent","score","Sspread","fgm","fga","fgm3","fga3","ftm","fta","or","dr","ast","blk","stl","to","pf","apg","Wcount","Lcount","Woponent","Loponent","Wspread","Lspread","myR","Season"
1464,172.690574257529,226.841271565261,129.500298470041,75.6333333333333,-12.4533333333333,26.9666666666667,63.4,8.23333333333333,22.2666666666667,13.4666666666667,18.8666666666667,8.76666666666667,24.7333333333333,14.3333333333333,2.53333333333333,6,11.7333333333333,18.4,98.0666666666667,9,21,207.247240731039,122.688858995798,11.4444444444444,-22.6952380952381,254.304320527239,2016
1383,173.923582506564,179.907036058505,190.088718501017,64.5806451612903,-3.15483870967742,21.9354838709677,55.7096774193548,7.25806451612903,23.9354838709677,13.4516129032258,20.1290322580645,12.0645161290323,24.741935483871,11.3870967741935,4.93548387096774,5.80645161290323,13.6774193548387,18.6129032258065,91.3225806451613,14,17,206.561805091975,157.128796342843,12.0285714285714,-15.6588235294118,213.002387713277,2016
1174,178.645773904112,235.234136460659,110.322460586944,66.2,-13.0893333333333,22.3,55.4666666666667,5.6,17.2333333333333,16,23.3666666666667,11,26.7333333333333,10.6333333333333,2.9,3.6,12,17.9,85.3833333333333,7,23,197.92182066381,104.607156625181,6.94285714285714,-19.1860869565217,261.851710562372,2016
1349,179.749120792907,189.099488619446,141.742812263378,75.5666666666667,-8.10666666666667,25.4,56.6,7.16666666666667,22.4666666666667,17.6,23.5,9.16666666666667,23.0666666666667,12.9666666666667,2.7,6.16666666666667,12.7666666666667,17.7333333333333,94.4166666666667,10,20,180.651551567859,127.79059152841,7.672,-15.996,229.26204968139,2016
1183,176.406614634029,181.323758931211,144.058867534466,70.2142857142857,-6.51571428571428,24.8214285714286,57.3571428571429,7.57142857142857,21.9642857142857,13,19.7857142857143,9.85714285714286,22.9642857142857,13.3214285714286,2.10714285714286,5.89285714285714,12.5,20.1428571428571,91.8571428571429,11,17,160.631103521138,123.440679287606,8.70181818181818,-16.3623529411765,216.915577912359,2016
1334,176.793914928592,193.914151069132,135.881055469433,68.5,-8.34923076923077,23.8076923076923,55.3461538461538,6.57692307692308,20.4230769230769,14.3076923076923,21.2692307692308,10.0384615384615,24.9230769230769,12.1538461538462,2.46153846153846,4.07692307692308,13.6923076923077,23.3846153846154,90.0576923076923,6,20,163.153952347299,122.701953348082,5.82,-12.6,234.611423491224,2016
1198,173.030813389063,141.369097677355,136.204309112883,71.3,-1.256,26.1,55.7666666666667,5.76666666666667,15.6666666666667,13.3333333333333,19.8333333333333,10.3333333333333,26.8666666666667,11.9,4.56666666666667,4.8,13.1333333333333,19.1,84.15,11,19,237.674974654143,130.701438428112,13.6581818181818,-9.89052631578947,195.853367545786,2016
1252,176.369921808505,165.324543980171,135.923335529213,77.7741935483871,-5.26709677419355,26.6129032258065,61.1612903225806,9.74193548387097,27.8064516129032,14.8064516129032,21.2258064516129,10.1612903225806,26.1290322580645,16.3225806451613,2.80645161290323,6.48387096774194,14,19.0645161290323,103.41935483871,10,21,178.6474212328,123.458157019277,9.564,-12.3295238095238,210.193903116052,2016
1106,178.196830255911,177.839222527455,148.286350198582,70.0689655172414,-5.47310344827586,24.7931034482759,62.1034482758621,6.93103448275862,20.8965517241379,13.551724137931,19.551724137931,12.6896551724138,24.5862068965517,11.8275862068966,3.79310344827586,5.72413793103448,12.0689655172414,21.3448275862069,92.1551724137931,12,17,257.945345680014,132.22188094209,8.16666666666667,-15.1011764705882,223.942368870117,2016
1251,178.268159573123,205.876369452911,139.929901447039,63.1034482758621,-7.95310344827586,22.448275862069,50.6206896551724,8.82758620689655,24.448275862069,9.37931034482759,12.8965517241379,6.31034482758621,22.0689655172414,12.551724137931,1.27586206896552,5.13793103448276,13.6551724137931,20,88.8620689655172,10,19,164.159294558783,139.929901447039,6.932,-15.7873684210526,239.132166479423,2016
1111,175.849407628,216.20501865999,139.374482243852,70.5483870967742,-10.0890322580645,23.1935483870968,57.9032258064516,8.25806451612903,23.2258064516129,15.9032258064516,22.6129032258065,12.6774193548387,24.0967741935484,11.5483870967742,3.32258064516129,4.09677419354839,14.9032258064516,21.5161290322581,94.6612903225806,9,22,196.866080583876,132.754556163576,9.69777777777778,-18.1836363636364,247.892283210105,2016
1384,176.244528521444,199.800491275,179.907036058505,69.2068965517241,-5.5751724137931,23.5172413793103,56.1034482758621,7.13793103448276,19.9310344827586,15.0344827586207,21.5862068965517,11.3103448275862,24.551724137931,11.6551724137931,3.03448275862069,4.37931034482759,12.4827586206897,17.0344827586207,88,12,17,223.150851380394,157.128796342843,10.8066666666667,-17.1388235294118,230.66573899926,2016
1430,173.045416354963,190.338479176823,160.150512143708,74.037037037037,-7.84888888888889,25.1481481481481,60.6296296296296,8.55555555555556,24.7407407407407,15.1851851851852,20.9259259259259,8.88888888888889,26.7407407407407,14,3.22222222222222,5.62962962962963,13.0740740740741,21.3703703703704,100.018518518519,9,18,272.855317390013,86.2505845357396,13.9111111111111,-18.7288888888889,225.600273501982,2016
1415,176.595180708285,155.155409394966,173.460931306677,67.8709677419355,-3.54451612903226,23.0645161290323,54.741935483871,7.38709677419355,21.4193548387097,14.3548387096774,20.1612903225806,9.80645161290323,24.7096774193548,12.0322580645161,2.7741935483871,4.96774193548387,13.4193548387097,19.8709677419355,89.8548387096774,12,19,187.55335150706,127.363356255475,9.96,-12.0736842105263,203.811888510375,2016
1262,174.122296350821,202.09829634695,147.640664861988,75.6071428571429,-8.95857142857143,27.1071428571429,58.25,8.25,22.8214285714286,13.1428571428571,19.3571428571429,8.60714285714286,23.8214285714286,14.3214285714286,2.39285714285714,6.89285714285714,15.9285714285714,20.8571428571429,98.0714285714286,10,18,211.959316948607,137.415540806904,7.848,-18.2955555555556,239.875588189555,2016
1244,172.005679710222,222.164894608375,135.518805148492,71.2758620689655,-10.648275862069,25.8275862068966,59,5.82758620689655,16.5862068965517,13.7931034482759,19.7931034482759,10.3448275862069,22.9310344827586,11.9310344827586,3.13793103448276,6.86206896551724,13.1034482758621,20,88.2413793103448,9,20,192.624731198506,123.073508007538,12.9822222222222,-21.282,245.407954185051,2016
1221,174.980508350786,189.237973038915,145.20534186152,65.3333333333333,-5.76848484848485,22.3333333333333,54.0909090909091,7.15151515151515,21.8484848484848,13.5151515151515,19.5151515151515,8.15151515151515,21.969696969697,13.9090909090909,2.51515151515152,6.45454545454545,10.969696969697,16.8181818181818,88.5151515151515,14,19,159.480860032658,138.907746084595,10.3285714285714,-17.6294736842105,216.263078123336,2016
1286,174.98033967062,160.150512143708,154.735016183623,75.9666666666667,-4.34933333333333,26.6333333333333,61.9333333333333,9.6,25.8333333333333,13.1,19,12.7666666666667,24.6333333333333,12.6,2,4.9,12.2,22.1,96.7,13,17,190.338479176823,128.78931643848,9.33846153846154,-14.8164705882353,207.025056798608,2016
1357,176.601500648558,196.072992426376,180.874384879279,73.9,-5.91466666666667,26.1666666666667,59.8333333333333,5.63333333333333,18.1333333333333,15.9333333333333,23.1666666666667,12.6,25,12.1,2.56666666666667,6.33333333333333,14.7333333333333,20.8333333333333,91.6833333333333,12,18,200.230101487807,152.609418469932,10.8366666666667,-17.0822222222222,225.471914066904,2016
1442,172.959711850457,188.939248639672,130.655131675119,68.625,-7.22166666666666,24.5416666666667,56.5416666666667,6.70833333333333,17.75,12.8333333333333,18.0833333333333,8.91666666666667,25.8333333333333,12.7083333333333,3.25,5.375,12.5,21.125,86.9166666666667,7,17,172.978135095981,127.057839419625,11.68,-15.0047058823529,225.321430737991,2016
1226,175.907017248105,170.722483940163,161.455370075474,72.7931034482759,-4.50758620689655,24.6206896551724,56.8275862068966,7.62068965517241,21.3793103448276,15.9310344827586,21.8620689655172,8.86206896551724,25.7586206896552,11.8620689655172,2.6551724137931,7.17241379310345,13.1034482758621,18.7586206896552,93.3793103448276,14,15,181.301698433877,128.78931643848,12.3114285714286,-20.2053333333333,204.897999707972,2016
1254,175.565262668063,148.09004059702,185.249635846388,76.1935483870968,-1.14322580645161,26.2258064516129,60.8064516129032,5.7741935483871,19.4516129032258,17.9677419354839,25.1612903225806,12.4516129032258,25.4516129032258,13.9354838709677,2.80645161290323,7.67741935483871,13.6129032258065,21.0322580645161,94,16,15,196.072992426376,168.162126618576,9.3675,-12.3546666666667,196.070156227254,2016
1259,177.21057486862,185.249635846388,125.734477763373,69.6666666666667,-6.95466666666667,24.4,56.7333333333333,5.36666666666667,17.6666666666667,15.5,21.7666666666667,11.1333333333333,24,11.2333333333333,3.4,5.4,13.0666666666667,21.6333333333333,87.2166666666667,9,21,189.237973038915,115.42484807552,10.2933333333333,-14.3466666666667,222.689316636927,2016
1359,171.927172609577,158.327021130083,160.681748840359,72.3225806451613,-3.21161290322581,24.8709677419355,55.0967741935484,5.25806451612903,16.3225806451613,17.3225806451613,24.1935483870968,10.0967741935484,23.4193548387097,12.2903225806452,3.29032258064516,6.74193548387097,13.7096774193548,20.9677419354839,87.1290322580645,12,19,214.156294174563,134.005489179557,12.2033333333333,-12.9473684210526,205.376700336008,2016
1278,176.081357867974,187.7472150714,104.607156625181,68,-8.36645161290322,23.3548387096774,57.6129032258064,6.16129032258065,19.9032258064516,15.1290322580645,21.3870967741935,10,24.4516129032258,12.2258064516129,3.64516129032258,5.48387096774194,11.4193548387097,18.258064516129,89.6290322580645,8,23,156.382999168066,94.433007942763,8.825,-14.3460869565217,224.472301475758,2016
1339,177.995281578841,161.962818045262,151.135713948052,76.9354838709677,-5.05032258064516,26.8709677419355,62.741935483871,8.87096774193548,24.4193548387097,14.3225806451613,19.6774193548387,11.5806451612903,23.4838709677419,12.9354838709677,3.96774193548387,6.32258064516129,12.1935483870968,21.8064516129032,97.6129032258064,11,20,164.345086649336,113.029739470697,12.2181818181818,-14.548,202.355540154884,2016
1365,177.488502892871,185.667090550832,140.895422811586,67,-7.46133333333333,22.9666666666667,55.8,7.56666666666667,21.7,13.5,18.8666666666667,8.56666666666667,24.6666666666667,12.2666666666667,2.76666666666667,4.33333333333333,11.4666666666667,20.1,89.8333333333333,10,20,203.033319405392,91.6494453361861,8.62,-15.502,223.260102876097,2016
1180,177.614037159514,200.07038689148,99.9067876231841,63.1,-9.148,21.7666666666667,55.3,5.46666666666667,16.7333333333333,14.1,20.4,10.2333333333333,22.2,12.2,3.3,4.6,11.0666666666667,21.6666666666667,83.0666666666667,6,24,159.137563284961,89.6633293117923,8.34,-13.52,233.651954461765,2016
1108,173.898160664065,222.887811973921,169.901020286359,66.5714285714286,-8.87714285714286,22.8571428571429,56.6428571428571,6,19.3928571428571,14.8571428571429,21.75,12.8928571428571,23.1785714285714,9.07142857142857,3.89285714285714,4.46428571428571,14.3571428571429,18.4285714285714,88.375,13,15,293.002879386106,130.701438428112,9.53846153846154,-24.8373333333333,252.276006169783,2016
1130,173.495213346148,231.473175197791,97.0904446826825,61.21875,-12.3625,22.40625,54.71875,7.21875,22.28125,9.1875,14.125,7.59375,23.5625,12.8125,2.90625,5.65625,13.46875,18.09375,89.9375,7,25,179.907036058505,93.9607255866487,12.9371428571429,-19.4464,255.043328325526,2016
1408,180.270994922277,176.244283799115,113.401490555704,65.8823529411765,-6.47176470588235,23.5882352941176,59.4411764705882,6.35294117647059,21.1470588235294,12.3529411764706,18.2647058823529,12.2058823529412,25.0294117647059,10.9411764705882,3.85294117647059,6.41176470588235,13.2647058823529,19.0882352941176,90.7794117647059,12,22,199.135728355848,93.14059977927,10.3733333333333,-15.66,216.793463696787,2016
1402,175.172329889959,159.309497811207,173.740265754791,64.4827586206897,-2.77379310344827,23,54.3448275862069,4.6551724137931,14.4827586206897,13.8275862068966,20.4827586206897,10.4137931034483,22.9310344827586,11.6206896551724,2.93103448275862,6,11.6206896551724,18.3103448275862,80.2758620689655,13,16,197.637872431332,132.157126072117,11.4215384615385,-14.3075,201.169441228903,2016
1291,171.758809061738,181.841733700054,179.907036058505,67.2121212121212,-4.56484848484848,23.8787878787879,59.6060606060606,6.84848484848485,21.6060606060606,12.6060606060606,18.2121212121212,9.63636363636364,21.3333333333333,10.9393939393939,3.60606060606061,7.51515151515152,12.1515151515152,19.8484848484848,92.8333333333333,14,19,197.936741850688,135.518805148492,14.5628571428571,-18.658947368421,212.879504542282,2016
1351,175.095782234378,150.828619770693,150.937220800186,65.969696969697,-2.62787878787879,23.3030303030303,54.6060606060606,6.18181818181818,19.5757575757576,13.1818181818182,19.3333333333333,10,25.4545454545455,12.6060606060606,3.75757575757576,5.72727272727273,12.7878787878788,17.7878787878788,86.6363636363636,13,20,200.659711700614,99.7953355361401,13.2338461538462,-12.938,193.512077042947,2016
1165,175.817713650939,206.350573497866,145.20534186152,70.962962962963,-10.64,25,59.9259259259259,8.33333333333333,24.4074074074074,12.6296296296296,19.3333333333333,8.62962962962963,23.2962962962963,10.6296296296296,3.66666666666667,7.55555555555556,13.1111111111111,20.3333333333333,98.4814814814815,9,18,173.756378203795,90.7965574558658,8.46222222222222,-20.1911111111111,234.672825928547,2016
1159,176.484760924392,173.756378203795,138.907746084595,69.0689655172414,-4.88,24.6206896551724,55.1379310344828,8.6551724137931,23.4137931034483,11.1724137931034,16.4827586206897,8.96551724137931,22.2413793103448,13,2.20689655172414,6.06896551724138,12.2413793103448,19.448275862069,90.0689655172414,12,17,164.109933463666,130.45931779512,11.8066666666667,-16.6588235294118,206.298490570461,2016
1150,175.248615173237,142.116526849401,135.518805148492,78.3030303030303,-2.38545454545454,27.8787878787879,62.6060606060606,8.06060606060606,21.0909090909091,14.4848484848485,20.7575757575758,11.3333333333333,24.9090909090909,14.5757575757576,2.21212121212121,6.18181818181818,12,17.8181818181818,94.7424242424242,14,19,189.099488619446,106.859342024777,14.2342857142857,-14.6315789473684,188.965264650098,2016
1375,175.935363480296,197.637872431332,139.374482243852,68.2903225806452,-8.0116129032258,23.4838709677419,58,6.45161290322581,20.1935483870968,14.8709677419355,22.1935483870968,11.6451612903226,25.3225806451613,10.4193548387097,4.03225806451613,6.67741935483871,14.741935483871,20.3870967741935,92.3870967741936,12,19,173.740265754791,130.655131675119,8.03,-18.1431578947368,232.40244744947,2016
1260,176.915002239948,148.352178936476,122.457886517666,63.7096774193548,-2.74451612903226,22.4516129032258,52.9354838709677,6.19354838709677,17.5483870967742,12.6129032258065,17.1935483870968,7.41935483870968,22.5483870967742,11.6129032258065,2.7741935483871,5.74193548387097,12.4838709677419,18.3870967741935,84.1451612903226,14,17,187.237648143727,102.46578611135,10.6342857142857,-13.7623529411765,192.994172815644,2016
1422,173.64549386511,172.066459652127,135.518805148492,71.7931034482759,-5.47862068965517,25.8965517241379,58.6551724137931,8.68965517241379,23.9310344827586,11.3103448275862,16.7586206896552,9.79310344827586,24.3793103448276,13.0344827586207,2.44827586206897,5.82758620689655,12.3103448275862,20.3103448275862,93.4827586206897,11,18,160.681748840359,131.75594233019,10.3818181818182,-15.1711111111111,210.875373042572,2016
1247,178.177422386119,243.766166026953,117.061126156638,63.5333333333333,-13.6213333333333,21.9666666666667,54.8,8.3,24.7,11.3,16.9333333333333,8.8,21.5666666666667,12.5666666666667,2.86666666666667,6.66666666666667,12.5666666666667,17.2666666666667,91.7333333333333,8,22,141.928679162259,107.289076611738,7.69,-21.3709090909091,262.495943105519,2016
1142,175.094659078176,173.460931306677,120.627261197688,71.9642857142857,-6.60428571428571,24.7857142857143,59.9642857142857,8,22.5714285714286,14.3928571428571,21.1071428571429,11.6071428571429,24.1785714285714,13.8571428571429,3.21428571428571,5.35714285714286,10.4285714285714,20.75,91.9107142857143,8,20,168.277001782296,94.2279557418547,11.565,-13.872,211.509399376442,2016
1283,175.642005934931,185.536047647781,134.709178408519,66.9677419354839,-7.56903225806451,23.3225806451613,56.3225806451613,5.29032258064516,16.5483870967742,15.0322580645161,22.1612903225806,10.2258064516129,24.7096774193548,12.1612903225806,4.09677419354839,6.12903225806452,12.9032258064516,19.2903225806452,86.6290322580645,12,19,182.734053766607,90.8148581195134,8.62,-17.7936842105263,220.297791453728,2016
1385,177.605411266803,219.048926366991,94.5228013746846,66.9032258064516,-12.338064516129,23.2903225806452,58.258064516129,6.32258064516129,19.7741935483871,14,22.1612903225806,10.8709677419355,24.9032258064516,12.8064516129032,5.58064516129032,6.29032258064516,15.2903225806452,21.4193548387097,93.5322580645161,7,24,192.885510488813,84.618822791494,7.86857142857143,-18.2316666666667,249.74141079446,2016
1186,169.630010456745,141.918278449964,165.574772945939,79.6666666666667,-0.529333333333332,27.5666666666667,57.3,10.1,26.5333333333333,14.4333333333333,21.0666666666667,9,23.3,12.4666666666667,3.7,5.4,11.5333333333333,19.6,96.9,15,15,175.152865585019,128.78931643848,14.2346666666667,-15.2933333333333,178.114905136684,2016
1110,173.287925544725,241.685710804188,138.907746084595,57.5806451612903,-9.74838709677419,20.3548387096774,47.9677419354839,6.29032258064516,18.4516129032258,10.5806451612903,15.1935483870968,7.03225806451613,21.1612903225806,11.2258064516129,2.2258064516129,5.67741935483871,13.8064516129032,18.2903225806452,80.7903225806452,12,19,179.503007025092,125.734477763373,9.37666666666667,-21.8273684210526,252.274283151664,2016
1378,181.475649907461,196.904579716923,104.607156625181,63.1818181818182,-8.58424242424242,23.4545454545455,56.1212121212121,4.03030303030303,14.0909090909091,12.2424242424242,18.5454545454545,12.5151515151515,26,10.030303030303,5.33333333333333,4.54545454545455,14.6969696969697,17.8181818181818,81.6666666666667,8,25,163.586073104368,93.14059977927,12.075,-15.1952,227.154928480096,2016
1264,173.742754453245,179.433991807533,140.812223762359,68.8064516129032,-6.22064516129032,22.8387096774194,53.0322580645161,7.48387096774194,20.741935483871,15.6451612903226,21.1290322580645,7.80645161290323,21.741935483871,14.0645161290323,2.29032258064516,7.67741935483871,14.258064516129,21.6774193548387,90.7903225806452,13,18,181.028577800376,115.042437356792,9.38461538461539,-17.4911111111111,216.030886393499,2016
1204,175.213382024605,173.740265754791,159.309497811207,73.551724137931,-5.39724137931034,24.2758620689655,60.3793103448276,8.82758620689655,26.4827586206897,16.1724137931034,22.7931034482759,11.6896551724138,23.4137931034483,10.3793103448276,2.3448275862069,6.72413793103448,11.448275862069,22.3103448275862,98.0172413793103,12,17,196.866080583876,133.612813716122,10.0066666666667,-16.2705882352941,216.124659458107,2016
1223,176.331868564423,185.663079293134,166.896711186215,73,-7.25241379310345,24.5862068965517,54.1724137931034,5.75862068965517,16.3448275862069,18.0689655172414,24.8275862068966,9.93103448275862,24.8620689655172,12.7586206896552,3.24137931034483,4.82758620689655,14.9310344827586,19.551724137931,87.9310344827586,13,16,217.685625039449,108.628739284953,10.8338461538462,-21.9475,222.795371243154,2016
1362,177.087233114204,151.135713948052,161.962818045262,76.8620689655172,-3.72827586206896,26.551724137931,60.8620689655172,7.68965517241379,21.9655172413793,16.0689655172414,23.7586206896552,12.7241379310345,26.2068965517241,12.2758620689655,2.82758620689655,5.31034482758621,12.7586206896552,21.0344827586207,94.7413793103448,14,15,188.27500995109,95.8823134754384,10.7228571428571,-17.216,195.182088716669,2016
1258,176.172233746637,164.345086649336,153.145561671509,70.7333333333333,-5.428,25.4333333333333,61.2333333333333,7.26666666666667,21.5,12.6,17.3666666666667,11.0333333333333,22.4666666666667,15.3,2.83333333333333,6.7,11.2666666666667,20.5,91.65,13,17,187.656171731385,98.3540691984504,9.08615384615385,-16.5270588235294,207.995731844912,2016
1238,172.5951365451,148.286350198582,194.218476900024,67.21875,-0.362499999999999,24.4375,61.09375,6.375,21.28125,11.96875,19.03125,13.4375,25.90625,12.09375,3.5625,7.5625,12.34375,21.625,90.796875,17,15,293.002879386106,132.22188094209,13.0847058823529,-15.6026666666667,199.874490619708,2016
1315,177.60261004062,128.78931643848,160.150512143708,73.4827586206897,0.619310344827588,26,57.4827586206897,6.17241379310345,16.9310344827586,15.3103448275862,22.448275862069,8.48275862068965,27.3103448275862,12.9310344827586,2.58620689655172,7.55172413793103,13.2758620689655,21.4827586206897,90.4310344827586,14,15,170.722483940163,121.282255296443,16.6342857142857,-14.328,166.089816004105,2016
1145,177.587316484026,150.937220800186,140.812223762359,76.5454545454545,-3.16848484848485,25.6060606060606,61.030303030303,8.63636363636364,25.3333333333333,16.6969696969697,22.5454545454545,11.9090909090909,21.9090909090909,14.1212121212121,2.66666666666667,6.03030303030303,11.2121212121212,19.5151515151515,96.9393939393939,14,19,197.92182066381,124.594075378431,10.8428571428571,-13.4926315789474,199.897718978895,2016
1102,178.281442875736,202.460762473602,127.705409742944,67.4333333333333,-9.19866666666666,23.2333333333333,55.0333333333333,6.3,18.8666666666667,14.6666666666667,21.7666666666667,8.8,25.5,13.0333333333333,1.66666666666667,6.1,13.2,19.3333333333333,89.1833333333333,12,18,143.839007905242,121.176112035187,5.74,-19.1577777777778,235.137942353995,2016
1313,175.431935120994,146.890588521797,193.229382463455,73.9032258064516,-1.4658064516129,23.9677419354839,56.3225806451613,7.41935483870968,20.9677419354839,18.5483870967742,23.741935483871,11.0322580645161,23.2258064516129,12.258064516129,5.06451612903226,5.70967741935484,12.1935483870968,21.2903225806452,90.3225806451613,15,16,215.643344120665,132.279175272172,14.6106666666667,-16.5375,194.011726300912,2016
1281,174.428474049747,187.664432030459,110.949810418501,68.5806451612903,-8.13935483870968,23.6129032258065,56,5.64516129032258,18.2258064516129,15.7096774193548,22.1935483870968,9.51612903225806,26.258064516129,11.7096774193548,2.61290322580645,5.45161290322581,12.4516129032258,20.5483870967742,88.258064516129,10,21,178.773914712117,102.45716256141,12.444,-17.9409523809524,223.463649309589,2016
1192,174.566730262879,157.128796342843,181.841733700054,76.8387096774194,-1.78451612903226,27.6774193548387,60.6451612903226,7.25806451612903,19.9032258064516,14.2258064516129,20.3548387096774,10.5483870967742,22.5806451612903,14.0967741935484,2.51612903225806,7.35483870967742,13,21.5806451612903,93.1774193548387,17,14,181.841733700054,180.874384879279,10.4188235294118,-16.6028571428571,201.8578571953,2016
1132,179.075258783666,168.442367245875,130.952523253577,69.28125,-4.86,24.40625,55.8125,5.71875,16.15625,14.75,22.375,9.9375,25.8125,11.09375,3.25,5.96875,12.78125,19.46875,86,14,18,174.232622424893,126.411697720396,11.8371428571429,-17.8466666666667,206.892121105733,2016
1195,174.489655506924,122.688858995798,165.324543980171,75.5862068965517,1.3048275862069,28.2068965517241,60.0689655172414,5.06896551724138,14.6551724137931,14.1034482758621,21.8620689655172,11.448275862069,27.9655172413793,12.8965517241379,4.03448275862069,6.13793103448276,12,19.6206896551724,86.2068965517241,16,13,192.624731198506,135.923335529213,12.1,-11.9815384615385,173.224049773062,2016
1184,175.869082994865,139.106405595351,139.663353518711,79.8666666666667,-1.684,27.4333333333333,56.3666666666667,8.3,21.0333333333333,16.7,22.7333333333333,8.76666666666667,23.2333333333333,15.4666666666667,3.1,6.8,14.8333333333333,21.6333333333333,94.8333333333333,14,16,195.508959688943,118.941337888853,12.6714285714286,-14.245,188.80659539985,2016
1298,178.93941579033,108.715152231406,172.911418927961,67.3125,3.055,24.21875,53.21875,4.28125,14,14.59375,22.8125,10.84375,24.6875,13.34375,3.78125,5.65625,13.15625,19.84375,80.9375,18,14,184.002978633909,125.734477763373,14.0288888888889,-11.0542857142857,154.638403489902,2016
1404,174.828485377724,154.38395008073,148.454381550221,70.741935483871,-2.45290322580645,24.4516129032258,56,7.48387096774194,22.0645161290323,14.3548387096774,20.0645161290323,10.4193548387097,25.4838709677419,11.5483870967742,1.83870967741935,5.29032258064516,12.4838709677419,18.0322580645161,90.1612903225806,17,14,181.323758931211,144.911739613788,10.6682352941176,-18.3857142857143,196.84790360524,2016
1119,177.741923441803,118.242736595131,173.756378203795,76.8064516129032,2.1058064516129,26.8709677419355,63.0322580645161,8.93548387096774,26.6129032258065,14.1290322580645,20.3225806451613,12.2258064516129,28.5483870967742,15.1935483870968,3.61290322580645,4.83870967741935,13.741935483871,19.1935483870968,101.322580645161,18,13,187.243804442652,138.907746084595,12.9311111111111,-12.8830769230769,167.130726935175,2016
1354,173.143788029831,162.102262599488,193.229382463455,71.3548387096774,-3.36774193548387,25.6129032258065,57.2903225806452,5.80645161290323,17.1935483870968,14.3225806451613,19.9677419354839,10,23.5806451612903,12.741935483871,2.80645161290323,4.54838709677419,11.4838709677419,19.1935483870968,85.9516129032258,17,14,229.763602081093,132.462518582427,9.56705882352941,-19.0742857142857,208.481734476679,2016
1431,174.264309856149,130.701438428112,141.369097677355,76.8125,-0.744999999999999,27.0625,58.21875,6.875,18.84375,15.8125,23.8125,8.78125,26.84375,15.5,3.59375,5.875,12.5625,20.40625,92.75,18,14,174.204493215326,115.869543326742,9.87333333333333,-14.3971428571429,179.270817050497,2016
1205,173.453673702152,164.159294558783,138.843097150853,71.4333333333333,-4.54666666666667,24.7666666666667,60.4333333333333,8.1,24.1666666666667,13.8,21.1,12.6,24.6,11.8666666666667,3.03333333333333,7.16666666666667,13.1333333333333,20.3666666666667,95.6833333333333,14,16,187.010287550156,117.503925604987,10.64,-17.835,205.175029153531,2016
1416,174.669097018523,155.50342565059,133.719999321069,68.7333333333333,-4.332,23.8333333333333,55.4666666666667,6.9,21.7,14.1666666666667,20.6333333333333,10.9666666666667,27.8666666666667,12.6333333333333,4.7,4.56666666666667,14.6666666666667,15.6,91.1833333333333,12,18,184.434507498811,90.4514673758416,10.6433333333333,-14.3155555555556,199.815677980657,2016
1389,175.706383204072,140.812223762359,150.937220800186,65.5333333333333,-1.56533333333333,23.3333333333333,55.3333333333333,6.1,18.6666666666667,12.7666666666667,19.4,10.7333333333333,26.1,11.9,2.83333333333333,5.56666666666667,13.0666666666667,17.6,86.0333333333333,14,16,179.433991807533,109.872801436271,11.5428571428571,-13.035,183.979631750062,2016
1312,171.332059661506,135.923335529213,171.627751914768,75,-0.506666666666666,25.7,58.1666666666667,8.43333333333333,24.5666666666667,15.1666666666667,20.4333333333333,9.5,25.0666666666667,15.6,2.13333333333333,6.63333333333333,13,20,96.45,16,14,194.764655457714,123.073508007538,12.3075,-15.1514285714286,182.258895322763,2016
1387,178.745223937586,190.088718501017,114.823607328129,65.8125,-8.02125,22.625,53.9375,6.21875,18.96875,14.34375,20.40625,7.1875,25.46875,13.3125,2.0625,5.46875,13.625,20.1875,89.546875,11,21,179.907036058505,90.8148581195134,10.0181818181818,-17.4704761904762,222.787810490618,2016
1380,174.623622823896,132.22188094209,177.839222527455,71.2258064516129,0.526451612903227,25.1612903225806,57.7096774193548,5.87096774193548,17.0322580645161,15.0322580645161,22.3225806451613,10.1612903225806,25.258064516129,10.3225806451613,3.32258064516129,7.35483870967742,11.3225806451613,19.741935483871,87.0645161290323,19,12,182.694399177291,139.301005771501,11.4252631578947,-16.73,175.129418073746,2016
1444,173.995018469416,156.894371633614,127.959046600609,71.8666666666667,-4.69066666666667,24.1333333333333,56.8666666666667,5.83333333333333,17.3,17.7666666666667,24.9,11.2333333333333,25.6666666666667,11.4666666666667,2.53333333333333,5.46666666666667,12.5333333333333,20.0333333333333,87.9166666666667,11,19,132.404748037113,112.611698289817,8.96,-12.5936842105263,197.518036371011,2016
1275,178.739034096945,191.570873216173,125.802937521339,63.15625,-7.76625,21.71875,53.96875,5.4375,17.65625,14.28125,19.4375,9.75,22.40625,10.21875,2.15625,6.46875,12.09375,18.8125,83.6875,12,20,133.683235527605,118.902937806049,6.68,-16.434,225.263366360121,2016
1450,177.287893548372,194.3190239779,102.295775159674,70.4333333333333,-10.5253333333333,25.9,57.0666666666667,5.96666666666667,17.2666666666667,12.6666666666667,17.7666666666667,7.93333333333333,25.9,13.6666666666667,4.43333333333333,4.9,14.1,20,89.3833333333333,8,22,145.005468119659,91.7982790380088,11.965,-18.7036363636364,228.674415988865,2016
